MINMDT,MAXMDT,RANGEMDT,MEANMDT,STDMDT,MINPENDI,MAXPENDI,RANGEPENDI,MEANPENDI,STDPENDI,MINDISN10M,MAXDISN10M,RANGEDISN10M,MEANDISN10M,STDDISN10M,MINCARRETN,MAXCARRETN,RANGECARRETN,MEANCARRETN,STDCARRETN,MINDISAUT,MAXDISAUT,RANGEDISAUT,MEANDISAUT,STDDISAUT,MINDISFERR,MAXDISFERR,RANGEDISFERR,MEANDISFERR,STDDISFERR,TJUVEN03,TJUVEN10,TJUVEN21,RMASCU03,RMASCU10,RMASCU21,IENVEJ03,IENVEJ10,IENVEJ21,IREEMP03,IREEMP10,IREEMP21,PRMEF03,HIJMUJ03,PRMEF10,HIJMUJ10,PRMEF21,HIJMUJ21,CARMAT03,CARMAT10,CARMAT21,Shape_Length,Shape_Area,AREAKM2,NHOSPI,NFARMA,NCENTEDUC,DISTHOSPIT,DISTFARMA,DISTATPRIM,VIVTUR21,PLA21,CBMAS30,COB3G,COB4G
-1,189,190,45.903671,43.561509,0.0,28.719135,28.719135,4.479148,4.307399,2268.47586,13519.0394,11250.56354,9118.517421,2330.890713,4454.118402,9843.837131,5389.718729,7085.824403000001,1361.485284,4095.248268,10381.79318,6286.544909,7301.339776999999,1372.693547,2185.5463170000007,9717.885435,7532.339118000001,5542.462026,1596.759583,12.98969072,14.24719101,12.16245409,104.2105263,103.196347,104.6419098,123.4126984,120.0315457,180.1065719,99.43502825,133.1491713,156.3380282,48.47368421,19.54397394,82.73972603,12.74834437,35.41114058,16.85393258,10.2062975,5.960264901,6.741573034,37185.75417,37586877.45,37.58687592,0,2,4,8405.825475,8499.936764,1707.606568,167,972,1.0,1.0,1.0
4,379,375,106.776663,74.325404,0.0,34.270046,34.270046,7.814872,5.286548000000002,7916.092448,15723.84697,7807.754522,12575.10908,1800.00438,38.281165,5189.823564,5151.542399,2304.34702,1168.600719,39.478115,5932.902226,5893.424112,2752.249122,1257.923891,14.490758,4675.5736689999985,4661.082911,2330.704868,1094.399587,11.066599900000002,12.41830065,12.93031066,106.94300520000002,107.5581395,104.9913941,201.8099548,173.6842105,163.961039,92.10526316,161.038961,141.0714286,47.66839378,15.0,80.32945736,10.97708082,36.14457831,20.71428571,7.391304347999999,4.221954162,11.9047619,27424.503010000004,42221580.6,42.22158051,0,1,2,13004.24658,4328.391516,2175.725196,18,151,1.0,1.0,1.0
101,2002,1901,667.643642,363.651638,0.122584,51.717514,51.59493,19.161141,7.910147,27074.57173,35933.8461,8859.274373999999,31231.384110000006,1878.0976100000007,6695.397245,16649.102759999998,9953.705513,11774.18057,2162.325269,6382.45869,23855.10641,17472.647719999994,14842.6191,4617.599889,5236.321365999999,22450.87347,17214.5521,13630.69914,4426.595489,9.111617312,5.39083558,7.005758157000001,129.84293190000002,133.8235294,126.0303688,350.0,615.0,527.3972603,88.52459016,236.3636364,600.0,48.86561955,8.214285713999999,69.11764706,5.47112462,29.93492408,22.46376812,3.571428571,2.73556231,10.86956522,57399.75871,118092087.8,118.0920868,0,0,0,32327.21297,9669.37931,4374.534111,8,36,0.63,1.0,1.0
53,749,696,312.336538,157.453419,0.0,46.073116,46.073116,13.204655,8.09972,4225.843552,12951.7111,8725.867544,7995.551851,2193.395214,93.696289,4906.291889,4812.595601,3058.841746,1138.877077,395.257021,6321.652381,5926.395359,3741.38895,1363.204371,35.26267,5848.152201,5812.889531,3282.530332,1324.983721,9.820627802999999,11.28892734,14.0552017,96.64902998,99.48231234,102.8423773,225.1141553,191.1877395,164.35045319999998,71.33757962,138.7096774,163.91752580000005,45.32627866,10.50583658,81.62208801,11.31078224,33.93626184,23.60406091,4.280155642,4.756871036000001,9.390862944,25549.95997,36233975.99,36.23397446,0,1,4,10850.76949,5371.763913000002,2432.804922,1,6,1.0,1.0,1.0
45,690,645,272.745389,160.518497,0.0,45.122505,45.122505,13.474448,7.458869,9094.555133,17679.01825,8584.463117,13111.07046,2121.895581,2875.040002,10096.0457,7221.005695000002,6270.408472,1779.447096,3148.920111,9668.47868,6519.55857,6278.660397,1574.101918,23.425168,7508.989067,7485.563899,3347.52458,1812.980062,11.51358344,11.93568336,11.42857143,92.28855721,98.16176471,92.39766082,200.5617978,186.5284974,218.08510640000003,69.23076923,143.4782609,254.5454545,37.56218905,16.22516556,75.12254902,12.23491028,28.65497076,21.63265306,7.947019868,5.709624796,10.20408163,25685.83546,30348838.66,30.34883881,0,1,14,17796.90716,6018.847343,2678.750321,23,177,0.0,0.99,0.96
708,1319,611,958.996225,105.577849,0.0,36.369904,36.369904,12.52742,6.67328,9035.089842,17473.74106,8438.651222,13053.91817,2107.951955,1236.76821,7419.2020200000015,6182.43381,4836.735752000001,1504.759012,2334.534037,9854.856032,7520.321995,5937.257715,1833.902642,1670.931294,9340.226343,7669.2950489999985,5442.537671,1756.349525,11.61290323,7.547169811,9.459459459,115.2777778,103.8461538,111.4285714,261.1111111,375.0,271.42857139999995,54.54545455,87.5,425.0,48.61111111,5.714285714,75.64102564,8.474576271,25.71428571,27.77777778,0.0,1.694915254,5.555555556,24346.82832,36160566.29,36.16056442,0,0,0,32790.14207,4073.323568,2728.297618,0,0,0.29,1.0,1.0
801,1134,333,901.069265,66.99889,0.0,28.537191,28.537191,6.811106,5.439717,5168.516384000001,15765.24055,10596.72417,10554.79068,2443.890127,3875.773367,11225.08841,7349.315038,8011.635301,1835.376033,3958.501173,12465.83174,8507.330565,8502.897906999999,2174.896747,5071.560817000001,12127.38706,7055.82624,8926.150364,1845.200909,8.169934641000001,7.011070111,12.06225681,130.075188,131.6239316,125.4385965,356.0,410.5263158,209.6774194,144.4444444,316.6666667,675.0,58.64661654,11.53846154,70.94017094,10.84337349,29.8245614,32.35294118,5.128205128,4.8192771080000005,14.70588235,37156.88152,57486737.79,57.4867363,0,1,0,44179.8355,5677.020688000001,2684.700457,2,22,0.0,1.0,1.0
161,963,802,460.770302,169.170668,0.122584,45.501812,45.37922800000001,15.694237,7.381783,15133.96666,24009.08684,8875.120179000001,19642.79361,1998.71395,3403.034704,12457.50825,9054.473544,8252.872397,2182.281667,4260.831633,12854.19382,8593.362183,8698.703003,1978.618835,3579.284055,12390.20971,8810.925651000001,8271.264611,2155.345358,8.700102354,10.40076336,10.25145068,115.6732892,116.9772257,117.6842105,255.2941176,199.0825688,257.5471698,104.7619048,266.6666667,200.0,52.09713024,16.10169492,82.81573499,8.5,35.15789474,16.16766467,8.474576271,5.0,8.383233533,38664.12395,66136901.71,66.13690186,0,0,0,19360.35117,7115.197053,3957.77609,22,108,0.94,1.0,1.0
84,1385,1301,467.052504,254.404086,0.0,51.805984,51.805984,17.476096,9.287941,12783.15504,22541.18624,9758.031198,17986.7269,1897.645751,1623.203311,16252.5,14629.29669,8231.821423000001,3105.210653,7647.765777,17748.523719999994,10100.75795,12608.9015,2342.129794,2567.694251000001,13756.00706,11188.31281,8787.939682,2294.25737,8.427454387000001,6.532180596,5.811138015,110.8058608,110.3030303,121.4477212,344.32989689999994,447.0588235,614.5833332999998,89.83050847,176.19047619999995,370.0,42.12454212,8.260869565,69.29292929,4.373177843,33.51206434,8.8,2.608695652,0.5830903789999999,7.2,57428.44617,87558720.85,87.55872345,0,0,0,17875.863869999994,6884.744771,2897.54603,10,47,0.0,0.95,0.92
-3,311,314,92.372707,66.396863,0.122584,21.837065,21.71448,7.754327,4.34503,14730.80183,19342.58485,4611.783026,16869.0132,1136.151849,5349.645545,9241.334533,3891.688988,7173.979204,879.8893519999998,4687.261384,8865.020719,4177.759335,6772.438647,1034.062187,5528.065703,9418.998563,3890.93286,7361.791606000002,845.963761,11.60949868,11.01265823,8.771929825,106.5395095,104.6632124,102.4590164,214.7727273,217.2413793,286.1538462,91.17647059,156.25,190.0,45.50408719,19.76047904,76.94300518,6.7340067339999985,31.42076503,14.7826087,7.784431137999999,3.367003367,7.826086957,15449.18284,15264555.92,15.26455593,0,1,2,14300.87176,2509.966438,1412.958202,43,263,0.82,1.0,1.0
233,1488,1255,719.5908009999998,208.33915,0.245168,40.911079,40.665912,17.696422000000005,7.362734,23622.91461,32892.087060000005,9269.172447,27966.78767,1944.427699,1825.6432,11230.51013,9404.866926,5743.715463,2207.277121,14151.87203,25189.19006,11037.31804,18809.18473,2616.799071,6831.869444,15948.29008,9116.420634,11178.56349,2378.01379,10.06711409,8.045977011,7.383966245,111.3475177,117.5,125.7142857,275.0,359.5238095,454.2857143,72.09302326,190.9090909,286.6666667,42.55319149,15.0,72.91666667,6.857142857,36.19047619,21.05263158,5.0,2.285714286,10.52631579,36338.93805,57248422.6,57.24842072,0,1,0,33908.849160000005,5893.787401,2958.984338,1,10,0.0,0.89,0.94
324,1544,1220,775.958573,242.635489,0.6129,45.409283,44.796383,17.207588,7.417466,13777.13848,29615.83431,15838.69583,21721.07158,4039.845759,7157.512404000001,17792.74186,10635.22946,13867.5504,2515.014012,7647.42218,23489.3396,15841.917419999998,15537.04258,4045.025511,7259.395562999999,16784.51611,9525.120551,12699.76395,2203.915752,9.227467811,10.73059361,4.747774481,131.84079599999998,132.9787234,140.71428569999998,253.4883721,227.6595745,525.0,123.0769231,136.8421053,152.63157890000005,55.2238806,8.108108108,81.38297872,7.189542484,46.42857143,6.153846154,2.702702703,3.267973856,3.076923077,39679.76744,35547807.92,35.5478096,0,0,0,27725.562360000004,3260.352683,3944.366247,18,121,0.0,1.0,0.79
0,181,181,46.649704,31.553598,0.0,22.059904,22.059904,3.296098,3.0309220000000003,1115.017497,5339.028902,4224.011406000001,3285.4751300000007,971.757082,36.136074,4418.186028,4382.049954,1829.369852,958.882464,16.02252,4275.898377,4259.875857,1774.7986010000004,880.468098,20.465398,2903.206446,2882.741048,1249.175553,588.908167,16.5237398,16.61066598,15.08426121,96.58717105,96.16359642,95.6432146,66.4556962,65.40456432,114.6633416,48.02631579,103.4539474,142.5,46.64884868,23.44645218,84.04596924,13.67383873,34.78068884,22.89462548,12.1198766,7.198873919,10.83368599,22676.17861,17305547.51,17.30554771,1,1,8,2573.177405,2337.293015,1896.187715,60,256,1.0,1.0,1.0
57,839,782,233.833692,148.915669,0.0,41.49762,41.49762,10.567905,7.479365,7997.604265000001,14568.02687,6570.4226,11747.61891,1432.804372,19.575196,7856.00425,7836.429054000001,3076.701335,2035.022666,14.133468,7828.971931999998,7814.838464,3200.912116,2008.149649,4055.806642,11100.88824,7045.081601999998,7910.23601,1344.669587,13.86625673,15.07828455,15.57848995,100.1538462,106.9014085,99.32871373,133.2594235,97.74266366,109.3444909,80.96590909,94.17721519,113.7777778,49.35384615,15.77306733,97.30046948,12.88299156,36.50931139,21.29300119,7.481296757999999,5.669481303,10.67615658,37020.23972,47611782.16,47.61178207,0,0,10,16490.042390000002,8506.308196,1944.29429,23,117,0.98,1.0,1.0
74,873,799,342.044524,195.499861,0.0,41.200611,41.200611,12.914415,7.929883999999999,9532.560689,22878.65535,13346.09466,16476.754719999994,3491.266024,108.916544,3959.129591,3850.213047,1700.130683,798.473073,1874.511629,14856.53815,12982.02652,9150.625404,3432.799315,6572.455269,14320.600080000002,7748.144809,11149.98501,1721.696607,7.529089665,8.440721649,11.79941003,100.6868132,101.8205462,111.6104869,373.6363636,304.5801527,214.0,82.10526316,150.7246377,261.1111111,42.99450549,4.792332268,75.5526658,7.7452667810000015,34.45692884,26.44927536,1.597444089,4.13080895,10.50724638,36673.32511000001,36303922.11,36.30392075,0,1,0,19889.92565,7195.889319,1795.018666,11,82,0.83,1.0,1.0
-4,366,370,95.757667,99.83881,0.0,55.53440500000001,55.53440500000001,11.509911,11.332966,50.453342,3180.20252,3129.749178,1640.610378,715.8352219999998,3238.880618,6692.044231,3453.163612,4989.695193,705.7592530000002,4282.356146,7486.84108,3204.484934,5838.318293,717.218485,3131.25589,6914.990312999998,3783.734423,5200.877014,800.599202,13.68710287,13.25966851,12.40577604,100.1718804,98.18648417,94.98848946,120.2007528,133.0729167,188.2869693,66.43159379,115.65656570000002,148.78957169999995,48.41870058,17.11040114,82.29255774,11.28898129,34.86807154,20.31488065,7.774227902000001,5.239085239,9.903504317000001,15355.32768,11339046.34,11.33904648,0,1,0,4644.553738000001,2260.576607,1581.62931,71,368,0.81,1.0,1.0
-10,548,558,78.663712,84.316789,0.0,33.212456,33.212456,7.454801,5.557918,23599.92195,32439.07705,8839.155106999999,28276.63182,2102.361341,5.161329,6923.8439370000015,6918.682609,2568.7410670000004,1607.851262,33.702976,6578.540639,6544.837663,2870.561859,1239.635798,5.090655,6730.2694040000015,6725.178749,2955.996596,1423.290712,13.24949472,11.80124224,10.11539406,103.2405294,101.7002237,96.47853353,141.35593219999996,171.2406015,246.6019417,66.54275093,110.9589041,198.2248521,48.9274304,16.88432836,80.98434004,10.11049724,32.89917993,18.32844575,7.742537313,4.972375691,9.090909091,38118.38541,41576366.76,41.57636642,0,2,2,25837.74281,4138.362645,2655.949753000001,156,778,1.0,1.0,1.0
-2,284,286,94.61544,53.473131,0.122584,27.53808,27.415496,6.442407,4.417719,1235.467878,9768.285147,8532.817269,5906.95703,2023.37143,389.859868,7172.2415150000015,6782.381647,3483.8749310000007,1642.624771,427.338891,7489.596919,7062.258029000001,4031.039607,1652.277052,488.41282,7132.294319,6643.881499,3389.526511,1606.779126,11.34984833,12.25247525,12.8574805,94.68503937,94.04418828,94.70777727,189.3095768,168.0808081,175.73529409999998,76.88888889,135.2941176,165.5913978,41.58464567,17.514792899999996,74.2074928,11.45631068,33.68614818,21.99453552,8.165680473,5.436893204,9.972677596,27825.48534,28550218.97,28.55021858,0,1,0,3822.722538,6387.691979,1184.110263,118,499,0.95,1.0,1.0
560,1246,686,870.321201,141.249612,0.27410500000000004,42.261524,41.987419,15.83935,7.453367,5218.700028,11242.10885,6023.4088200000015,8409.78617,1384.936716,20.74592,5651.381956,5630.636036,1973.835927,1266.860257,31.771343,4027.529301,3995.757957,1583.653168,939.046206,16.756299,5371.432432,5354.676134,2254.005725,1080.865168,7.26744186,5.802047782000001,4.0983606560000005,113.6645963,138.2113821,139.21568630000002,592.0,617.6470588,890.0,80.0,314.2857143,450.0,34.16149068,9.090909091,65.04065041,5.0,42.15686275,16.27906977,1.818181818,2.5,4.651162791,27481.6504,31127912.54,31.12791252,0,0,0,33125.33501,7446.852387999998,2489.149577,1,8,0.0,1.0,0.99
134,809,675,351.06568,148.08771399999995,0.17336,40.543007,40.369647,13.573247,6.9494940000000005,13129.10022,17851.94571,4722.845491,15461.1575,911.348784,4795.311296,11167.00765,6371.696358,7989.661190000002,1335.546379,4755.028251,11301.68881,6546.660554,8012.020712,1395.018165,7466.076912,13239.21859,5773.141677000001,10505.68299,1174.167553,12.0,10.0591716,10.21194605,105.078125,105.2631579,110.1214575,187.3015873,266.6666667,279.24528300000003,200.0,123.0769231,194.7368421,41.40625,15.09433962,72.06477733,12.92134831,35.22267206,21.83908046,5.660377358,7.303370787,13.79310345,23094.81089,17975254.02,17.97525406,0,0,0,21422.32376,5433.416418,2111.942556,7,27,0.44,1.0,0.97
208,1212,1004,537.546025,185.139985,0.367749,45.433411,45.065662,17.263489,7.985985,18840.01174,25709.45487,6869.443134,22534.08929,1692.5845399999996,7535.140348999998,14901.39746,7366.257109,11324.2621,1867.743982,11648.29825,19140.27497,7491.976729000001,15363.51314,1801.836754,12476.85992,18245.00677,5768.146846,15711.39746,1254.435514,12.51266464,10.61204344,10.62567422,103.9256198,99.80276134,101.9607843,158.7044534,198.6046512,239.5939086,80.50847458,127.3584906,226.1538462,46.59090909,15.07760532,81.16370809,6.8043742410000005,33.76906318,18.70967742,6.651884701,3.40218712,6.774193548,25959.56535,39147479.06,39.14748001,0,0,0,28695.42591,5006.550018999998,3441.375351,12,85,0.0,0.96,0.99
88,1603,1515,776.455896,315.147983,0.122584,62.159378,62.03679399999999,18.674363,9.606822,18308.60791,32658.05309,14349.44518,25739.3891,3098.891527,19.447819,18195.29257,18175.84475,7817.971434999998,5231.704696,14185.674969999998,27866.06217,13680.3872,20886.90837,2836.741799,4289.1250009999985,16861.49108,12572.36608,11041.88375,3080.523474,9.744931328,7.0226773960000015,7.198612316,110.02747250000002,115.615142,125.1953125,272.4832215,373.9583333,431.3253012,87.09677419,165.5737705,530.0,44.09340659,9.968847352000001,75.70977918,4.166666667,33.7890625,16.76300578,4.672897196,2.5,8.670520231,68922.37131,214043184.6,214.0431824,0,1,0,26250.320880000007,3070.142259,3714.54809,30,167,1.0,1.0,1.0
344,1314,970,791.4067200000002,191.891734,0.27410500000000004,43.142975,42.868869,18.623991,7.525985,11049.5346,22913.41874,11863.88414,17032.53531,2979.803094000001,5840.878276,19650.90664,13810.02836,12990.04324,3165.504004,3383.136672,18562.83398,15179.69731,11214.49765,3480.579101,5981.465947,19631.25174,13649.78579,12976.49953,3188.309366,5.424528302000001,5.79064588,5.793450882,135.5555556,133.8541667,145.0617284,465.2173913,434.6153846,556.5217391,216.6666667,266.6666667,309.0909091,50.0,6.666666667,88.54166667,5.294117647,41.97530864,13.23529412,0.0,2.9411764710000003,1.470588235,45982.11203,89455381.08,89.4553833,0,0,0,27375.85736,14336.85817,5332.784744,2,12,0.0,1.0,0.95
89,1551,1462,1032.654072,282.65911,0.6934100000000001,57.256172,56.562763,25.537126,11.015862,48324.63884,55885.62946,7560.990612,52584.42963,1676.535541,1912.566004,9348.716125,7436.150121,6073.757497,1963.178807,15433.10191,20053.70115,4620.599241,17669.29327,897.1841,13938.47361,18665.19403,4726.720418999998,15880.52797,1026.591623,6.451612902999999,3.846153846,1.694915254,121.4285714,168.96551719999997,210.5263158,650.0,800.0,2700.0,200.0,0.0,600.0,35.71428571,10.0,41.37931034,8.333333332999999,42.10526316,0.0,10.0,8.333333332999999,0.0,22351.37839,16259857.66,16.25985718,0,0,0,42756.5649,4905.974491,4033.6442,2,4,0.0,1.0,1.0
269,1877,1608,838.304579,289.754225,0.387641,48.494053,48.106412,21.138335,7.833895,19112.3138,29039.23087,9926.917074,24882.15753,2441.016022,12078.46364,21857.87291,9779.40927,17911.801,2284.699061,12970.91905,23604.89672,10633.97766,19276.73138,2397.514759,11971.28388,23249.89611,11278.61224,18601.390730000006,2664.433115,4.0,2.702702703,5.405405405,171.08433730000004,213.559322,236.3636364,966.6666667000003,1300.0,450.0,300.0,320.0,600.0,67.46987952,5.357142857,88.13559322,3.846153846,59.09090909,15.38461538,1.785714286,1.923076923,15.38461538,35403.7612,52600641.57,52.60064316,0,1,0,32837.53989,7172.404422,3087.800815,2,11,0.0,1.0,1.0
906,1527,621,1017.329197,94.400724,0.0,28.227594,28.227594,7.237073,4.972708,6139.179307,18332.89391,12193.7146,11588.78642,2811.645045,36.190103,8486.546012,8450.355909,3798.637543,1907.005969,126.015066,8836.265386,8710.250320000001,4266.610320000002,1898.230244,37.270926,9633.694498,9596.423573,3971.0170450000014,2213.5566280000007,8.673469388,6.12244898,5.097613883,101.7647059,107.0422535,113.4259259,418.487395,566.6666667000002,780.8510637999998,87.5,140.4761905,376.0,35.29411765,12.91666667,59.15492958,5.654761905,29.39814815,12.5984252,5.833333333,3.273809524,5.511811024,39730.21466000001,83631881.12,83.63188171,0,0,2,51475.78525,7545.643729,3965.31269,4,24,1.0,1.0,1.0
325,2492,2167,1174.707547,437.193506,0.122584,56.140625,56.018041,22.156923000000006,8.601386999999999,37326.80589,51766.95004,14440.14415,43934.54401000001,3238.252728,7.278361,8682.393678,8675.115316,3182.227519,2063.910802,27638.29976,43179.14135,15540.841580000002,35716.37327,3499.05881,22281.76759,32104.474060000004,9822.706466,27744.89244,2550.023612,9.090909091,8.156028369,4.735376045,110.6904232,114.7208122,109.32944609999998,382.5581395,437.6811594,714.7058824,151.5151515,146.4285714,221.4285714,43.4298441,15.8974359,64.97461929,7.8125,27.11370262,9.677419355,8.205128205,4.6875,7.52688172,51020.0938,133133832.1,133.1338348,0,1,0,49751.94043,6115.92915,4584.867152000002,34,128,0.0,1.0,1.0
750,1275,525,982.275248,101.976454,0.0,34.415546,34.415546,10.039598,5.362587,7940.497383,18318.90355,10378.40617,13750.44533,2250.080835,51.958133,12214.24807,12162.28994,5564.194968,2739.39437,47.387743,12492.3332,12444.94546,5643.054025,2735.000727,237.258304,12259.56888,12022.31058,6033.720958,2582.962522,4.191616766,4.575163399,4.430379747,127.2108844,128.35820900000002,125.7142857,1007.142857,835.7142857000001,714.2857142999999,300.0,350.0,380.0,38.0952381,12.5,53.73134328,6.944444444,34.28571429,18.75,3.571428571,5.555555556,8.333333332999999,51052.93226,88872513.84,88.87251282,0,0,0,51990.2861,5501.742802000002,6189.5233229999985,8,58,0.0,0.63,0.09
680,1281,601,908.643266,120.341901,0.0,44.866497,44.866497,9.300841,6.193033,15305.70409,34195.219260000005,18889.51517,24056.44907,4195.365309000002,253.27272,13862.12905,13608.85633,8072.560186,2940.334138,1714.359994,26938.56524,25224.20525,14883.89361,6033.461711,1462.098728,23981.13081,22519.03208,13970.82204,5029.685904,5.775862069,8.287795993,7.180020812,115.61338290000002,132.6271186,132.12560390000002,650.7462687000002,368.1318681,443.4782609,173.5294118,225.0,278.125,43.49442379,7.692307692000001,77.75423729,8.446866485,37.43961353,9.677419355,3.846153846,3.814713896,3.225806452,163568.5784,298145669.0,298.1456604,0,0,2,55422.1532,2468.1695170000007,3746.600435,24,111,0.0,1.0,0.99
-9,407,416,98.258387,72.505346,0.0,38.010422,38.010422,9.138384,6.8267419999999985,30468.82035,39867.04447,9398.224124,34976.31642,2323.905122,10.535554,4624.24766,4613.712106,1873.618561,1063.182761,17.315663,4568.97315,4551.657487,1989.64416,1038.070567,42.251126,4692.130311,4649.879185,2371.435333,1005.1803,12.4665392,12.75764037,13.85498923,104.7768207,105.40145990000002,105.1546392,170.2453988,151.810585,167.6165803,66.1971831,142.8571429,218.1818182,47.61158966,16.11842105,85.10948905,13.03602058,34.16789396,23.92241379,7.894736842,6.003430532,12.71551724,34096.11564,51256540.08,51.25653839,0,0,12,32545.71882,2468.172609,3073.433879,107,633,1.0,1.0,1.0
247,1682,1435,716.3205,251.176248,0.122584,62.624386,62.501801,22.598704,8.880146,21376.29175,33731.989310000004,12355.69756,28410.473830000006,2726.459185,2558.984509,17831.08929,15272.10478,10865.87997,3745.141257,12734.52434,26315.743130000006,13581.21879,20661.15312,3173.54601,7382.73715,17813.3077,10430.57055,12877.10164,2540.760533,12.07430341,9.302325581,8.556149733,112.03501090000002,105.7416268,115.5619597,183.7606838,293.75,339.0625,87.09677419,111.627907,216.12903230000003,50.32822757,13.91304348,73.44497608,4.885993485,34.58213256,24.16666667,8.260869565,3.908794788,12.5,48203.71943000001,87482314.8,87.48231506,0,1,2,33837.99362,5052.512126,4048.590984,10,50,0.29,1.0,1.0
150,870,720,429.99678200000005,182.276557,0.0,39.624466,39.624466,12.71304,6.913056,16019.04976,25023.5992,9004.549444,19734.92223,2030.152611,2771.35507,13120.42952,10349.07445,7340.85012,2206.527357,7611.908046,16367.28225,8755.374204000002,11069.32242,1903.356934,11097.36414,18649.972380000007,7552.608233,14814.22359,1842.082813,11.69354839,9.868796349,11.07692308,110.9356015,108.4423306,108.0665813,218.71921180000004,276.300578,222.7777778,97.91666667,108.045977,198.4126984,45.80801944,15.91511936,80.26159334,8.740740741,36.87580026,18.05555556,7.957559682,5.185185185,9.375,38756.35663,50925126.71,50.92512512,0,1,2,24542.37417,3364.998813,2203.640557,23,169,1.0,1.0,1.0
0,437,437,112.661945,80.694858,0.122584,27.935255,27.812671,8.587506,5.689353,917.164994,9891.028941,8973.863947,5513.926289,2394.943012,57.82539300000001,3427.732842000001,3369.9074490000007,2113.870151,702.344068,357.027199,4532.54657,4175.51937,2522.450183,843.475171,335.250873,5557.621555,5222.370682,2871.086777,1171.836779,13.59426352,14.63482366,13.769580599999998,97.11425206,101.5109121,96.13478692,140.2197802,124.6679317,144.587156,82.27848101,130.4964539,127.8026906,45.75971731,22.39382239,79.85450476,11.91310441,32.5074331,19.81707317,12.0978121,5.395935529,10.21341463,25952.95129,28424493.34,28.42449379,0,0,0,9800.767314,9562.771833,1269.35433,10,64,0.98,1.0,1.0
152,735,583,363.969076,136.276553,0.27410500000000004,29.921757,29.647651,10.768345,5.145302,13653.56225,21518.92944,7865.367190000001,17157.62179,2026.530556,11073.86194,14395.16844,3321.3065,12678.2504,683.5653440000002,5638.226343,11515.62529,5877.398943,8592.659167,1279.972384,432.846985,4596.783552000001,4163.9365659999985,2219.023421,880.927827,4.347826087,5.333333333,6.52173913,104.4444444,104.9180328,120.8,775.0,590.0,488.88888889999987,200.0,337.5,225.0,38.33333333,2.898550725,65.02732239999999,8.403361345,30.4,15.78947368,0.0,5.8823529410000015,5.263157895,21999.01029,19628523.8,19.62852287,0,0,0,22527.0631,7025.784393999998,2412.441843,0,0,0.49,1.0,1.0
-3,808,811,217.173197,167.65014,0.0,41.322651,41.322651,12.887623,7.796028999999999,3920.878121,15689.758,11768.87988,10335.19824,2847.47955,357.715762,10308.59247,9950.876705,5363.606629,2267.792523,125.94534099999998,11371.85122,11245.90587,6176.768869,2497.017254,40.760135,9913.952636,9873.1925,4882.602629,2153.580515,9.964726631,9.955752212,12.29831481,106.557377,113.8801262,114.5384615,250.0,216.6666667,182.2157434,131.8584071,169.31818180000005,208.6538462,44.71766849,15.88594705,89.82649842,9.218612817999999,36.53846154,18.73684211,8.553971487,4.653204565,8.0,40612.69807,77793552.89,77.79355621,0,1,2,9344.076767,3885.421461,2932.312878,35,197,1.0,1.0,1.0
